,fecha,dia_inicio,dia_cuarentena_dnu260,osm_admin_level_2,osm_admin_level_4,osm_admin_level_8,tot_casosconf,nue_casosconf_diff,tot_fallecidos,nue_fallecidos_diff,tot_recuperados,tot_terapia,test_RT-PCR_negativos,test_RT-PCR_total,transmision_tipo,informe_tipo,informe_link,observacion,covid19argentina_admin_level_4
0,2/03/2020,1,,Argentina,CABA,,1,1.0,0,0.0,,,,,importado,,https://www.infobae.com/coronavirus/2020/03/03/confirmaron-el-primer-caso-de-coronavirus-en-la-argentina/,no hay informe,capital-federal
1,3/03/2020,2,,Argentina,Indeterminado,,1,0.0,0,0.0,,,,,importado,,,no hay informe,no-data
2,4/03/2020,3,,Argentina,Indeterminado,,1,0.0,0,0.0,,,,,importado,,,no hay informe,no-data
3,5/03/2020,4,,Argentina,Buenos Aires,,2,1.0,2,2.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/5-03-2020-nuevo-coronavirus-covid-19-reporte-diario_1.pdf,,buenos-aires
4,6/03/2020,5,,Argentina,Indeterminado,,2,0.0,2,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/6-03-2020-nuevo-coronavirus-covid-19-reporte-diario_1.pdf,,no-data
5,7/03/2020,6,,Argentina,Indeterminado,,2,0.0,2,0.0,,,,,importado,,,no hay informe,no-data
6,8/03/2020,7,,Argentina,Buenos Aires,,10,8.0,2,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/8-03-2020-nuevo-coronavirus-covid-19-reporte-diario_0.pdf,,buenos-aires
7,9/03/2020,8,,Argentina,CABA,,11,1.0,3,1.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/9-03-2020-nuevo-coronavirus-covid-19-reporte_diario_0.pdf,,capital-federal
8,9/03/2020,8,,Argentina,San Luis,,13,2.0,3,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/9-03-2020-nuevo-coronavirus-covid-19-reporte_diario_0.pdf,,san-luis
9,9/03/2020,8,,Argentina,Chaco,,18,5.0,3,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/9-03-2020-nuevo-coronavirus-covid-19-reporte_diario_0.pdf,,chaco
10,9/03/2020,8,,Argentina,Río Negro,,19,1.0,3,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/9-03-2020-nuevo-coronavirus-covid-19-reporte_diario_0.pdf,,rio-negro
11,10/03/2020,9,,Argentina,Buenos Aires,,20,1.0,3,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/10-03-2020-nuevo-coronavirus-covid-19-reporte-diario_1.pdf,,buenos-aires
12,10/03/2020,9,,Argentina,CABA,,21,1.0,4,1.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/10-03-2020-nuevo-coronavirus-covid-19-reporte-diario_1.pdf,,capital-federal
13,11/03/2020,10,,Argentina,Buenos Aires,,22,1.0,4,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/11-03-2020-nuevo-coronavirus-covid-19-reporte-diario_0.pdf,,buenos-aires
14,11/03/2020,10,,Argentina,CABA,,23,1.0,4,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/11-03-2020-nuevo-coronavirus-covid-19-reporte-diario_0.pdf,,capital-federal
15,12/03/2020,8,,Argentina,CABA,,33,10.0,4,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/12-03-20-nuevo-coronavirus-covid-19_reporte-diario_0.pdf,,capital-federal
16,13/03/2020,9,,Argentina,Buenos Aires,,34,1.0,4,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/13-03-20-reporte-diario-covid-19_0.pdf,,buenos-aires
17,13/03/2020,9,,Argentina,CABA,,36,2.0,5,1.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/13-03-20-reporte-diario-covid-19_0.pdf,,capital-federal
18,14/03/2020,10,,Argentina,CABA,,47,11.0,5,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/14-03-20-reporte-diario-covid-19_0.pdf,Si bien separa por provincias no se aclara las cantidades por provincia.,capital-federal
19,14/03/2020,10,,Argentina,Santa Fe,Rosario,48,1.0,5,0.0,,,,,,,,,
20,15/03/2020,11,,Argentina,CABA,,54,6.0,5,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/15032020-nuevo-coronavirus-covid-19_0.pdf,,capital-federal
21,15/03/2020,11,,Argentina,Chaco,,58,4.0,5,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/15032020-nuevo-coronavirus-covid-19_0.pdf,,chaco
22,15/03/2020,11,,Argentina,Tierra del Fuego,,59,1.0,5,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/15032020-nuevo-coronavirus-covid-19_0.pdf,,tierra-del-fuego
23,15/03/2020,11,,Argentina,Buenos Aires,,60,1.0,5,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/15032020-nuevo-coronavirus-covid-19_0.pdf,,buenos-aires
24,16/03/2020,12,,Argentina,CABA,,65,5.0,5,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/16-03-20-reporte-diario-covid-19_0.pdf,,capital-federal
25,16/03/2020,12,,Argentina,Chaco,,68,3.0,5,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/16-03-20-reporte-diario-covid-19_0.pdf,,chaco
26,16/03/2020,12,,Argentina,Buenos Aires,,69,1.0,5,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/16-03-20-reporte-diario-covid-19_0.pdf,,buenos-aires
27,16/03/2020,12,,Argentina,Indeterminado,,69,0.0,5,0.0,,,464.0,529.0,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/16-03-20-reporte-diario-covid-19_0.pdf,,no-data
28,17/03/2020,13,,Argentina,Buenos Aires,,70,1.0,5,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/17-03-20_reporte_diario_covid-19.pdf,,buenos-aires
29,17/03/2020,13,,Argentina,CABA,,74,4.0,5,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/17-03-20_reporte_diario_covid-19.pdf,,capital-federal
30,17/03/2020,13,,Argentina,Córdoba,,76,2.0,5,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/17-03-20_reporte_diario_covid-19.pdf,,cordoba
31,17/03/2020,13,,Argentina,Chaco,,77,1.0,5,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/17-03-20_reporte_diario_covid-19.pdf,,chaco
32,17/03/2020,13,,Argentina,Jujuy,,78,1.0,5,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/17-03-20_reporte_diario_covid-19.pdf,,jujuy
33,17/03/2020,13,,Argentina,Salta,,79,1.0,5,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/17-03-20_reporte_diario_covid-19.pdf,,salta
34,17/03/2020,13,,Argentina,Río Negro,,80,1.0,6,1.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/17-03-20_reporte_diario_covid-19.pdf,,rio-negro
35,17/03/2020,13,,Argentina,Entre Ríos,,81,1.0,6,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/17-03-20_reporte_diario_covid-19.pdf,,entre-rios
36,17/03/2020,13,,Argentina,Santa Cruz,,82,1.0,6,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/17-03-20_reporte_diario_covid-19.pdf,,santa-cruz
37,17/03/2020,13,,Argentina,Indeterminado,,82,0.0,6,0.0,,,496.0,574.0,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/17-03-20_reporte_diario_covid-19.pdf,,no-data
38,18/03/2020,14,,Argentina,CABA,,92,10.0,6,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/18-03-20_reporte_diario_covid-19_1.pdf,,capital-federal
39,18/03/2020,14,,Argentina,Chaco,,93,1.0,6,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/18-03-20_reporte_diario_covid-19_1.pdf,,chaco
40,18/03/2020,14,,Argentina,Buenos Aires,,99,6.0,6,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/18-03-20_reporte_diario_covid-19_1.pdf,,buenos-aires
41,18/03/2020,14,,Argentina,Córdoba,,100,1.0,6,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/18-03-20_reporte_diario_covid-19_1.pdf,,cordoba
42,18/03/2020,14,,Argentina,Entre Ríos,,101,1.0,6,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/18-03-20_reporte_diario_covid-19_1.pdf,,entre-rios
43,18/03/2020,14,,Argentina,Indeterminado,,101,0.0,6,0.0,18,,562.0,659.0,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/18-03-20_reporte_diario_covid-19_1.pdf,,no-data
44,19/03/2020,15,,Argentina,Buenos Aires,,115,14.0,6,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/19-03-20-reporte-diario-covid-19.pdf,,buenos-aires
45,19/03/2020,15,,Argentina,CABA,,123,8.0,7,1.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/19-03-20-reporte-diario-covid-19.pdf,,capital-federal
46,19/03/2020,15,,Argentina,Córdoba,,125,2.0,7,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/19-03-20-reporte-diario-covid-19.pdf,,cordoba
47,19/03/2020,15,,Argentina,Chaco,,127,2.0,7,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/19-03-20-reporte-diario-covid-19.pdf,,chaco
48,19/03/2020,15,,Argentina,Tucumán,,128,1.0,7,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/19-03-20-reporte-diario-covid-19.pdf,,tucuman
49,19/03/2020,15,,Argentina,Santa Fe,Rosario,129,1.0,7,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/19-03-20-reporte-diario-covid-19.pdf,,santa-fe
50,19/03/2020,15,,Argentina,Río Negro,,131,2.0,7,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/19-03-20-reporte-diario-covid-19.pdf,,rio-negro
51,19/03/2020,15,,Argentina,Indeterminado,,131,0.0,7,0.0,23,,705.0,833.0,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/19-03-20-reporte-diario-covid-19.pdf,,no-data
52,20/03/2020,16,,Argentina,CABA,,140,9.0,7,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/20-03-20_reporte_diario_covid_19_2.pdf,,capital-federal
53,20/03/2020,16,,Argentina,Buenos Aires,,149,9.0,7,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/20-03-20_reporte_diario_covid_19_2.pdf,,buenos-aires
54,20/03/2020,16,,Argentina,Córdoba,,153,4.0,7,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/20-03-20_reporte_diario_covid_19_2.pdf,,cordoba
55,20/03/2020,16,,Argentina,Chaco,,154,1.0,7,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/20-03-20_reporte_diario_covid_19_2.pdf,,chaco
56,20/03/2020,16,,Argentina,Tierra del Fuego,,155,1.0,7,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/20-03-20_reporte_diario_covid_19_2.pdf,,tierra-del-fuego
57,20/03/2020,16,,Argentina,Entre Ríos,,157,2.0,7,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/20-03-20_reporte_diario_covid_19_2.pdf,,entre-rios
58,20/03/2020,16,,Argentina,Corrientes,,158,1.0,7,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/20-03-20_reporte_diario_covid_19_2.pdf,,corrientes
59,20/03/2020,16,,Argentina,Neuquén,,159,1.0,7,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/20-03-20_reporte_diario_covid_19_2.pdf,,neuquen
60,20/03/2020,16,,Argentina,Santiago del Estero,,160,1.0,7,0.0,,,,,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/20-03-20_reporte_diario_covid_19_2.pdf,,santiago-del-estero
61,20/03/2020,16,,Argentina,Indeterminado,,160,0.0,7,0.0,27,,872.0,1030.0,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/20-03-20_reporte_diario_covid_19_2.pdf,,no-data
62,21/03/2020,17,1.0,Argentina,CABA,,189,29.0,7,0.0,,,,,transmision local,informe nacional,https://www.argentina.gob.ar/sites/default/files/21-03-20-reporte-diario_covid19.pdf,,capital-federal
63,21/03/2020,17,1.0,Argentina,Buenos Aires,,203,14.0,8,1.0,,,,,transmision local,informe nacional,https://www.argentina.gob.ar/sites/default/files/21-03-20-reporte-diario_covid19.pdf,,buenos-aires
64,21/03/2020,17,1.0,Argentina,Chaco,,208,5.0,8,0.0,,,,,transmision local,informe nacional,https://www.argentina.gob.ar/sites/default/files/21-03-20-reporte-diario_covid19.pdf,,chaco
65,21/03/2020,17,1.0,Argentina,Mendoza,,213,5.0,8,0.0,,,,,transmision local,informe nacional,https://www.argentina.gob.ar/sites/default/files/21-03-20-reporte-diario_covid19.pdf,,mendoza
66,21/03/2020,17,1.0,Argentina,Córdoba,,217,4.0,8,0.0,,,,,transmision local,informe nacional,https://www.argentina.gob.ar/sites/default/files/21-03-20-reporte-diario_covid19.pdf,,cordoba
67,21/03/2020,17,1.0,Argentina,Tierra del Fuego,,220,3.0,8,0.0,,,,,transmision local,informe nacional,https://www.argentina.gob.ar/sites/default/files/21-03-20-reporte-diario_covid19.pdf,,tierra-del-fuego
68,21/03/2020,17,1.0,Argentina,Corrientes,,222,2.0,8,0.0,,,,,transmision local,informe nacional,https://www.argentina.gob.ar/sites/default/files/21-03-20-reporte-diario_covid19.pdf,,corrientes
69,21/03/2020,17,1.0,Argentina,Santa Fe,Ciudad de Santa Fe,224,2.0,8,0.0,,,,,transmision local,informe nacional,https://www.argentina.gob.ar/sites/default/files/21-03-20-reporte-diario_covid19.pdf,,santa-fe
70,21/03/2020,17,1.0,Argentina,Santa Fe,Rafaela,225,1.0,8,0.0,,,,,transmision local,informe nacional,https://www.argentina.gob.ar/sites/default/files/21-03-20-reporte-diario_covid19.pdf,,santa-fe
71,21/03/2020,17,1.0,Argentina,Tucumán,,226,1.0,8,0.0,,,,,transmision local,informe nacional,https://www.argentina.gob.ar/sites/default/files/21-03-20-reporte-diario_covid19.pdf,,tucuman
72,21/03/2020,17,1.0,Argentina,Río Negro,,227,1.0,8,0.0,,,,,transmision local,informe nacional,https://www.argentina.gob.ar/sites/default/files/21-03-20-reporte-diario_covid19.pdf,,rio-negro
73,21/03/2020,17,1.0,Argentina,Indeterminado,,227,0.0,8,0.0,31,,1028.0,1253.0,transmision local,informe nacional,https://www.argentina.gob.ar/sites/default/files/21-03-20-reporte-diario_covid19.pdf,,no-data
74,22/03/2020,18,2.0,Argentina,CABA,,238,11.0,8,0.0,,,,,transmision local,informe nacional,https://www.argentina.gob.ar/sites/default/files/22-03-20-reporte-diario_covid19.pdf,,capital-federal
75,22/03/2020,18,2.0,Argentina,Buenos Aires,,246,8.0,8,0.0,,,,,transmision local,informe nacional,https://www.argentina.gob.ar/sites/default/files/22-03-20-reporte-diario_covid19.pdf,,buenos-aires
76,22/03/2020,18,2.0,Argentina,Córdoba,,254,8.0,8,0.0,,,,,transmision local,informe nacional,https://www.argentina.gob.ar/sites/default/files/22-03-20-reporte-diario_covid19.pdf,,cordoba
77,22/03/2020,18,2.0,Argentina,Chaco,,261,7.0,8,0.0,,,,,transmision local,informe nacional,https://www.argentina.gob.ar/sites/default/files/22-03-20-reporte-diario_covid19.pdf,,chaco
78,22/03/2020,18,2.0,Argentina,Tucumán,,266,5.0,8,0.0,,,,,transmision local,informe nacional,https://www.argentina.gob.ar/sites/default/files/22-03-20-reporte-diario_covid19.pdf,,tucuman
79,22/03/2020,18,2.0,Argentina,Indeterminado,,266,0.0,8,0.0,51,,1271.0,1537.0,transmision local,informe nacional,https://www.argentina.gob.ar/sites/default/files/22-03-20-reporte-diario_covid19.pdf,,no-data
80,23/03/2020,19,3.0,Argentina,CABA,,277,11.0,8,0.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/23-03-2020-covid19_informe-diario.pdf,,capital-federal
81,23/03/2020,19,3.0,Argentina,Buenos Aires,,282,5.0,8,0.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/23-03-2020-covid19_informe-diario.pdf,,buenos-aires
82,23/03/2020,19,3.0,Argentina,Santa Fe,Helvecia,283,1.0,8,0.0,,,,,transmision comunitaria,informe provincial,https://www.santafe.gob.ar/index.php/web/content/download/257616/1357149/file/Parte%20MSSF%20Coronavirus%2023-03-2020%2018hs.pdf,Santa Fe Parte Provincial suma15 casos. Parte Nacional reporta solo 13.,santa-fe
83,23/03/2020,19,3.0,Argentina,Santa Fe,Esperanza,284,1.0,8,0.0,,,,,transmision comunitaria,informe provincial,https://www.santafe.gob.ar/index.php/web/content/download/257616/1357149/file/Parte%20MSSF%20Coronavirus%2023-03-2020%2018hs.pdf,Santa Fe Parte Provincial suma15 casos. Parte Nacional reporta solo 13.,santa-fe
84,23/03/2020,19,3.0,Argentina,Santa Fe,Rosario,293,9.0,8,0.0,,,,,transmision comunitaria,informe provincial,https://www.santafe.gob.ar/index.php/web/content/download/257616/1357149/file/Parte%20MSSF%20Coronavirus%2023-03-2020%2018hs.pdf,Santa Fe Parte Provincial suma15 casos. Parte Nacional reporta solo 13.,santa-fe
85,23/03/2020,19,3.0,Argentina,Santa Fe,Gálvez,296,3.0,8,0.0,,,,,transmision comunitaria,informe provincial,https://www.santafe.gob.ar/index.php/web/content/download/257616/1357149/file/Parte%20MSSF%20Coronavirus%2023-03-2020%2018hs.pdf,Santa Fe Parte Provincial suma15 casos. Parte Nacional reporta solo 13.,santa-fe
86,23/03/2020,19,3.0,Argentina,Córdoba,,299,3.0,8,0.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/23-03-2020-covid19_informe-diario.pdf,,cordoba
87,23/03/2020,19,3.0,Argentina,Chaco,,303,4.0,8,0.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/23-03-2020-covid19_informe-diario.pdf,,chaco
88,23/03/2020,19,3.0,Argentina,Indeterminado,,303,0.0,8,0.0,52,,1453.0,1754.0,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/23-03-2020-covid19_informe-diario.pdf,,chaco
89,24/03/2020,20,4.0,Argentina,CABA,,332,29.0,8,0.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/24-03-20-reporte-diario-vespertino-covid-19_0.pdf,2 casos informados en el día de ayer se reclasificaron por lo que dejaron de formar parte del total. Se resto uno random en esta ciudad,capital-federal
90,24/03/2020,20,4.0,Argentina,Buenos Aires,,361,29.0,9,1.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/24-03-20-reporte-diario-vespertino-covid-19_0.pdf,2 casos informados en el día de ayer se reclasificaron por lo que dejaron de formar parte del total. Se resto uno random en esta ciudad,buenos-aires
91,24/03/2020,20,4.0,Argentina,Chaco,,370,9.0,10,1.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/24-03-20-reporte-diario-vespertino-covid-19_0.pdf,,chaco
92,24/03/2020,20,4.0,Argentina,Córdoba,,377,7.0,10,0.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/24-03-20-reporte-diario-vespertino-covid-19_0.pdf,,cordoba
93,24/03/2020,20,4.0,Argentina,Tierra del Fuego,,381,4.0,10,0.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/24-03-20-reporte-diario-vespertino-covid-19_0.pdf,,tierra-del-fuego
94,24/03/2020,20,4.0,Argentina,Santa Fe,Helvecia,382,1.0,10,0.0,,,,,transmision comunitaria,informe provincial,https://www.santafe.gob.ar/index.php/web/content/download/257621/1357167/file/Informe_Coronavirus_24_03_2020%2021%20hs.pdf,Santa Fe Parte Provincial no son novedades son totales. Por esto viene el ruido.,santa-fe
95,24/03/2020,20,4.0,Argentina,Santa Fe,Rafaela,383,1.0,10,0.0,,,,,transmision comunitaria,informe provincial,https://www.santafe.gob.ar/index.php/web/content/download/257621/1357167/file/Informe_Coronavirus_24_03_2020%2021%20hs.pdf,Santa Fe Parte Provincial no son novedades son totales. Por esto viene el ruido.,santa-fe
96,24/03/2020,20,4.0,Argentina,Santa Fe,Roldán,384,1.0,10,0.0,,,,,transmision comunitaria,informe provincial,https://www.santafe.gob.ar/index.php/web/content/download/257621/1357167/file/Informe_Coronavirus_24_03_2020%2021%20hs.pdf,Santa Fe Parte Provincial no son novedades son totales. Por esto viene el ruido.,santa-fe
97,24/03/2020,20,4.0,Argentina,La Pampa,,385,1.0,10,0.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/24-03-20-reporte-diario-vespertino-covid-19_0.pdf,,la-pampa
98,24/03/2020,20,4.0,Argentina,Neuquén,,386,1.0,10,0.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/24-03-20-reporte-diario-vespertino-covid-19_0.pdf,,neuquen
99,24/03/2020,20,4.0,Argentina,Santa Cruz,,387,1.0,10,0.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/24-03-20-reporte-diario-vespertino-covid-19_0.pdf,,santa-cruz
100,24/03/2020,20,4.0,Argentina,Indeterminado,,387,0.0,10,0.0,63,,1453.0,1838.0,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/24-03-20-reporte-diario-vespertino-covid-19_0.pdf,,no-data
101,25/03/2020,21,5.0,Argentina,Buenos Aires,,417,30.0,10,0.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/25-03-20-reporte-diario-vespertino-covid-19.pdf,,buenos-aires
102,25/03/2020,21,5.0,Argentina,CABA,,438,21.0,11,1.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/25-03-20-reporte-diario-vespertino-covid-19.pdf,,capital-federal
103,25/03/2020,21,5.0,Argentina,Córdoba,,453,15.0,11,0.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/25-03-20-reporte-diario-vespertino-covid-19.pdf,,cordoba
104,25/03/2020,21,5.0,Argentina,Chaco,,465,12.0,12,1.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/25-03-20-reporte-diario-vespertino-covid-19.pdf,,chaco
105,25/03/2020,21,5.0,Argentina,Santa Cruz,,470,5.0,12,0.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/25-03-20-reporte-diario-vespertino-covid-19.pdf,,santa-cruz
106,25/03/2020,21,5.0,Argentina,San Luis,,474,4.0,12,0.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/25-03-20-reporte-diario-vespertino-covid-19.pdf,,san-luis
107,25/03/2020,21,5.0,Argentina,Entre Ríos,,477,3.0,12,0.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/25-03-20-reporte-diario-vespertino-covid-19.pdf,,entre-rios
108,25/03/2020,21,5.0,Argentina,Mendoza,,478,1.0,12,0.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/25-03-20-reporte-diario-vespertino-covid-19.pdf,,mendoza
109,25/03/2020,21,5.0,Argentina,Neuquén,,479,1.0,12,0.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/25-03-20-reporte-diario-vespertino-covid-19.pdf,,neuquen
110,25/03/2020,21,5.0,Argentina,Tierra del Fuego,,480,1.0,12,0.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/25-03-20-reporte-diario-vespertino-covid-19.pdf,,tierra-del-fuego
111,25/03/2020,21,5.0,Argentina,Tucumán,,482,2.0,12,0.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/25-03-20-reporte-diario-vespertino-covid-19.pdf,,tucuman
112,25/03/2020,21,5.0,Argentina,Santa Fe,,504,22.0,12,0.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/25-03-20-reporte-diario-vespertino-covid-19.pdf,,santa-fe
113,25/03/2020,21,5.0,Argentina,Indeterminado,,504,0.0,12,0.0,72,22,1946.0,2448.0,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/25-03-20-reporte-diario-vespertino-covid-19.pdf,,no-data
114,26/03/2020,22,6.0,Argentina,CABA,,534,30.0,13,1.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/26-03-20-reporte-diario-vespertino-covid-19.pdf,"se suman 7casos, se compensa la diferencia entre los 20 casos del 27/3",capital-federal
115,26/03/2020,22,6.0,Argentina,Buenos Aires,,561,27.0,15,2.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/26-03-20-reporte-diario-vespertino-covid-19.pdf,,buenos-aires
116,26/03/2020,22,6.0,Argentina,Santa Fe,,573,12.0,15,0.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/26-03-20-reporte-diario-vespertino-covid-19.pdf,,santa-fe
117,26/03/2020,22,6.0,Argentina,Chaco,,576,3.0,16,1.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/26-03-20-reporte-diario-vespertino-covid-19.pdf,,chaco
118,26/03/2020,22,6.0,Argentina,Córdoba,,579,3.0,16,0.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/26-03-20-reporte-diario-vespertino-covid-19.pdf,,cordoba
119,26/03/2020,22,6.0,Argentina,Tierra del Fuego,,582,3.0,16,0.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/26-03-20-reporte-diario-vespertino-covid-19.pdf,,tierra-del-fuego
120,26/03/2020,22,6.0,Argentina,Neuquén,,585,3.0,16,0.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/26-03-20-reporte-diario-vespertino-covid-19.pdf,,neuquen
121,26/03/2020,22,6.0,Argentina,Jujuy,,587,2.0,16,0.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/26-03-20-reporte-diario-vespertino-covid-19.pdf,,jujuy
122,26/03/2020,22,6.0,Argentina,Santa Cruz,,589,2.0,16,0.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/26-03-20-reporte-diario-vespertino-covid-19.pdf,,santa-cruz
123,26/03/2020,22,6.0,Argentina,Mendoza,,590,1.0,16,0.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/26-03-20-reporte-diario-vespertino-covid-19.pdf,,mendoza
124,26/03/2020,22,6.0,Argentina,San Luis,,590,0.0,16,0.0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/26-03-20-reporte-diario-vespertino-covid-19.pdf,1 caso reclasificado el 28-3 a Cordoba.,san-luis
